# Industry: Claims adjusting
# Series ID: CES5552429101
# Parent series: Insurance carriers and related activities (CES5552400001)
# Generated: 2026-08-07
# Denominator options:
#   opt1: Level 4 parent (default) = Insurance carriers and related activities
#   opt2: Level 3 parent = Finance and insurance
#   opt3: Level 2 parent = Financial activities
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
#   opt6: Total nonfarm = Total nonfarm
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5,share_opt6,denom_employment_opt6,log_share_opt6,trend_log_share_opt6,predicted_share_opt6,resid_log_share_opt6,trend_raw_share_opt6,resid_raw_pct_dev_opt6,hp_cf_log_share_opt6,predicted_share_hp_opt6,resid_log_share_hp_opt6
2000-01,48.5,3.8815637979434374,,,,0.02053083858951022,2362.3,-3.8858272017562756,,,,,,,,,0.008404089412580142,5771.0,-4.7790368567675285,,,,,,,,,0.006242759685931265,7769.0,-5.076332937006983,,,,,,,,,0.00045590419431858773,106382.0,-7.693227870702558,,,,,,,,,0.0004391524809851503,110440.0,-7.730663868100653,,,,,,,,,0.00037019792231186697,131011.0,-7.901472770180262,,,,,,,,
2000-02,48.2,3.8753590210565547,,,,0.020422863437989918,2360.1,-3.891100248946752,,,,,,,,,0.008353552859618718,5770.0,-4.7850683384455905,,,,,,,,,0.006202547934628749,7771.0,-5.082795114152687,,,,,,,,,0.00045253117019678537,106512.0,-7.70065391278393,,,,,,,,,0.0004361162132083496,110521.0,-7.737601806075948,,,,,,,,,0.0003676021964612569,131120.0,-7.908509192361157,,,,,,,,
2000-03,48.2,3.8753590210565547,,,,0.020456667515491047,2356.2,-3.889446409755464,,,,,,,,,0.008364134867336493,5762.7,-4.783802372804421,,,,,,,,,0.006205742242822197,7767.0,-5.082280247363093,,,,,,,,,0.00045089711687777137,106898.0,-7.7042713667076645,,,,,,,,,0.0004347394719989898,110871.0,-7.740763621241639,,,,,,,,,0.00036625026594936327,131604.0,-7.9121936714916545,,,,,,,,
2000-04,48.1,3.8732821771117156,,,,0.020435909419212306,2353.7,-3.8904616599361947,,,,,,,,,0.008353885164472542,5757.8,-4.785028559174419,,,,,,,,,0.00619526017516744,7764.0,-5.083970767177186,,,,,,,,,0.00044871495872008955,107195.0,-7.709122707628317,,,,,,,,,0.00043301344952377524,111082.0,-7.744741769188343,,,,,,,,,0.0003647144460283279,131884.0,-7.916395850217567,,,,,,,,
2000-05,47.9,3.8691155044168695,,,,0.020420343607451933,2345.7,-3.8912236393817086,,,,,,,,,0.008323197219808861,5755.0,-4.788708816739113,,,,,,,,,0.006171089925276991,7762.0,-5.087879807511982,,,,,,,,,0.0004457514028606259,107459.0,-7.715749154034444,,,,,,,,,0.000431694875538492,110958.0,-7.747791525896062,,,,,,,,,0.00036259036372582413,132105.0,-7.9222368354908,,,,,,,,
2000-06,48.1,3.8732821771117156,,,,0.020474183799429616,2349.3,-3.8885905133132863,,,,,,,,,0.008352869670921246,5758.5,-4.785150125997247,,,,,,,,,0.00619526017516744,7764.0,-5.083970767177186,,,,,,,,,0.00044788766493160636,107393.0,-7.710968104912326,,,,,,,,,0.00043264733395696915,111176.0,-7.745587633054702,,,,,,,,,0.0003642201070701105,132063.0,-7.917752183325663,,,,,,,,
2000-07,48.1,3.8732821771117156,,,,0.020498614958448753,2346.5,-3.8873979581227567,,,,,,,,,0.008351129399100649,5759.7,-4.785358491888504,,,,,,,,,0.006193664692248262,7766.0,-5.084228333179897,,,,,,,,,0.00044739608040107525,107511.0,-7.712066269784629,,,,,,,,,0.0004319285925952533,111361.0,-7.747250278301269,,,,,,,,,0.0003637656169646369,132228.0,-7.919000807164061,,,,,,,,
2000-08,48.3,3.877431560658527,,,,0.02057946314443971,2347.0,-3.8834616351924964,,,,,,,,,0.008367983367983367,5772.0,-4.783342359235235,,,,,,,,,0.00621062106210621,7777.0,-5.081494378036417,,,,,,,,,0.0004490892692769012,107551.0,-7.708288871995053,,,,,,,,,0.0004335843873712936,111397.0,-7.743424115472129,,,,,,,,,0.0003652615817414583,132234.0,-7.914896798756219,,,,,,,,
2000-09,48.5,3.8815637979434374,,,,0.020662037234269157,2347.3,-3.879457212491404,,,,,,,,,0.00838433080939045,5784.6,-4.781390694954952,,,,,,,,,0.006220341156855201,7797.0,-5.079930525366162,,,,,,,,,0.0004503417025701976,107696.0,-7.705503924307057,,,,,,,,,0.0004345800254475726,111602.0,-7.741130451972282,,,,,,,,,0.00036648858595857544,132337.0,-7.91154318048249,,,,,,,,
2000-10,48.5,3.8815637979434374,,,,0.020679657186713853,2345.3,-3.878604806524094,,,,,,,,,0.008383606160654094,5785.1,-4.781477127619638,,,,,,,,,0.006210782430528877,7809.0,-5.081468395719238,,,,,,,,,0.00045026644633009636,107714.0,-7.705671047467931,,,,,,,,,0.00043455276904192313,111609.0,-7.741193172895554,,,,,,,,,0.0003664470502901354,132352.0,-7.911656521044554,,,,,,,,
2000-11,48.7,3.885679030088544,,,,0.02072252244585337,2350.1,-3.8765341293357887,,,,,,,,,0.008404086422309658,5794.8,-4.779037212578952,,,,,,,,,0.006225233286462994,7823.0,-5.079144361596536,,,,,,,,,0.0004512100211244117,107932.0,-7.703577648088206,,,,,,,,,0.00043561486994167953,111796.0,-7.738752030799224,,,,,,,,,0.00036739189474637135,132556.0,-7.9090814465415376,,,,,,,,
2000-12,48.9,3.8897773964808264,,,,0.02079877504146995,2351.1,-3.8728611862461024,,,,,,,,,0.008425223983459683,5804.0,-4.776525217523252,,,,,,,,,0.006238836437866803,7838.0,-5.07696158227875,,,,,,,,,0.0004521832405540863,108142.0,-7.701423060828257,,,,,,,,,0.00043695046107656015,111912.0,-7.73569073067544,,,,,,,,,0.0003684559510533771,132716.0,-7.906189389291589,,,,,,,,
2001-01,49.1,3.893859034800475,,,,0.020862545145527937,2353.5,-3.869799826040722,,,,,,,,,0.00845414787010572,5807.8,-4.773098085849542,,,,,,,,,0.006258763543658381,7845.0,-5.073772630366658,,,,,,,,,0.00045392352636639303,108168.0,-7.697581818238119,,,,,,,,,0.0004389101440984017,111868.0,-7.7312158489867056,,,,,,,,,0.0003699991710812868,132703.0,-7.90200979264936,,,,,,,,
2001-02,49.0,3.8918202981106265,,,,0.02080944493990742,2354.7,-3.872348311690251,,,,,,,,,0.008412594856299145,5824.6,-4.778025308437518,,,,,,,,,0.006227758007117438,7868.0,-5.078738881398323,,,,,,,,,0.0004524051334133506,108310.0,-7.7009324667191565,,,,,,,,,0.0004379614236427665,111882.0,-7.733379725341522,,,,,,,,,0.0003690092478235985,132788.0,-7.9046888523852195,,,,,,,,
2001-03,49.3,3.8979240810486444,,,,0.020924408980943082,2356.1,-3.8668389076438086,,,,,,,,,0.008443081981812265,5839.1,-4.774407873308484,,,,,,,,,0.006252377932783766,7885.0,-5.074793418348494,,,,,,,,,0.00045504471991212925,108341.0,-7.695114858321866,,,,,,,,,0.0004409423465645851,111806.0,-7.726596424477425,,,,,,,,,0.0003713719670661614,132751.0,-7.898306390983854,,,,,,,,
2001-04,48.4,3.879499813722586,,,,0.020531964535697618,2357.3,-3.885772361555316,,,,,,,,,0.008281573498964802,5844.3,-4.793722292532682,,,,,,,,,0.006135124857396375,7889.0,-5.093724849372504,,,,,,,,,0.0004473073759507592,108203.0,-7.712264557720094,,,,,,,,,0.0004342131232842302,111466.0,-7.741975076922858,,,,,,,,,0.00036539884340696673,132458.0,-7.914521079304614,,,,,,,,
2001-05,48.6,3.883623530906448,,,,0.020574041148082298,2362.2,-3.883725136271299,,,,,,,,,0.008299322051264537,5855.9,-4.791581448086162,,,,,,,,,0.00615345657128387,7898.0,-5.090741310940147,,,,,,,,,0.0004487949025764152,108290.0,-7.708944561715977,,,,,,,,,0.0004363479650562494,111379.0,-7.7370705479243265,,,,,,,,,0.000367047308319739,132408.0,-7.910019812713928,,,,,,,,
2001-06,48.9,3.8897773964808264,,,,0.020707177641329663,2361.5,-3.8772748928553455,,,,,,,,,0.008325671672285219,5873.4,-4.788411565014613,,,,,,,,,0.006185958254269449,7905.0,-5.0854733531627465,,,,,,,,,0.0004513693382685509,108337.0,-7.703224621744017,,,,,,,,,0.0004398945692361667,111163.0,-7.728975475136666,,,,,,,,,0.0003696145124716553,132300.0,-7.9030499536222205,,,,,,,,
2001-07,49.3,3.8979240810486444,,,,0.020857130769556205,2363.7,-3.8700593858711074,,,,,,,,,0.008415123325083212,5858.5,-4.777724796059566,,,,,,,,,0.00624683223517486,7892.0,-5.075680786093861,,,,,,,,,0.00045506572145916405,108336.0,-7.695068706676782,,,,,,,,,0.00044419616711867155,110987.0,-7.719244275269965,,,,,,,,,0.00037299881971975907,132172.0,-7.893935302615655,,,,,,,,
2001-08,48.9,3.8897773964808264,,,,0.020674784373414513,2365.2,-3.8788404674658485,,,,,,,,,0.00831675085463544,5879.7,-4.789483622702098,,,,,,,,,0.006177362304194038,7916.0,-5.08686391024163,,,,,,,,,0.0004513026865892038,108353.0,-7.7033722981483645,,,,,,,,,0.0004413237908720883,110803.0,-7.7257317322602255,,,,,,,,,0.0003703956188788147,132021.0,-7.900938883343156,,,,,,,,
2001-09,49.6,3.903990833730882,,,,0.020998264256382033,2362.1,-3.8633154991327805,,,,,,,,,0.008443128042760357,5874.6,-4.774402417857199,,,,,,,,,0.006265790803436079,7916.0,-5.072650472991574,,,,,,,,,0.00045829175444432125,108228.0,-7.6880045582228265,,,,,,,,,0.00044878348911066675,110521.0,-7.708969993401621,,,,,,,,,0.0003764334448972777,131763.0,-7.884769299531747,,,,,,,,
2001-10,48.9,3.8897773964808264,,,,0.020632911392405064,2370.0,-3.8808678376483505,,,,,,,,,0.00830714346385798,5886.5,-4.790639476037425,,,,,,,,,0.006170347003154574,7925.0,-5.088000202264655,,,,,,,,,0.0004524719402626003,108073.0,-7.700784807216413,,,,,,,,,0.00044383128965210525,110177.0,-7.720066046003105,,,,,,,,,0.0003719989045431032,131452.0,-7.896619648472067,,,,,,,,
2001-11,49.1,3.893859034800475,,,,0.020715551430259053,2370.2,-3.876870583953873,,,,,,,,,0.008320482621884055,5901.1,-4.789035018393399,,,,,,,,,0.0061838790931989926,7940.0,-5.085809519440707,,,,,,,,,0.00045490341409181454,107935.0,-7.695425438268503,,,,,,,,,0.00044710338924402196,109818.0,-7.712720694247542,,,,,,,,,0.00037439760873543587,131144.0,-7.890192200305817,,,,,,,,
2001-12,49.0,3.8918202981106265,,,,0.02064635739266001,2373.3,-3.880216372584834,,,,,,,,,0.008302270416807861,5902.0,-4.791226257392259,,,,,,,,,0.0061759516007058235,7934.0,-5.087092302963649,,,,,,,,,0.00045417049004069,107889.0,-7.697037901692203,,,,,,,,,0.00044696610355018793,109628.0,-7.713027797209939,,,,,,,,,0.000374094348121512,130983.0,-7.891002524659312,,,,,,,,
2002-01,48.3,3.877431560658527,,,,0.02037888696679465,2370.1,-3.8932558666733312,,,,,,,,,0.00818117144889732,5903.8,-4.805919929709246,,,,,,,,,0.006083889658647185,7939.0,-5.102111041066586,,,,,,,,,0.00044765329576629346,107896.0,-7.711491518538167,,,,,,,,,0.0004411684112456842,109482.0,-7.726083870506064,,,,,,,,,0.0003690995651808435,130859.0,-7.904444125981458,,,,,,,,
2002-02,47.9,3.8691155044168695,,,,0.02022291649075403,2368.6,-3.900938837870525,,,,,,,,,0.008116855608086353,5901.3,-4.813812440188924,,,,,,,,,0.006038830055471508,7932.0,-5.109544985222817,,,,,,,,,0.00044410654848549465,107857.0,-7.71944605025479,,,,,,,,,0.0004380549992226581,109347.0,-7.733166086469453,,,,,,,,,0.00036638442063073194,130737.0,-7.9118274461809355,,,,,,,,
2002-03,48.0,3.871201010907891,,,,0.02027455121436114,2367.5,-3.898388814152342,,,,,,,,,0.008136696501220505,5899.2,-4.811371016571989,,,,,,,,,0.006053726825576996,7929.0,-5.107081192364508,,,,,,,,,0.00044471209524250707,107935.0,-7.718083462161086,,,,,,,,,0.000439194444190281,109291.0,-7.730568317688943,,,,,,,,,0.00036719144443934454,130722.0,-7.909627198946498,,,,,,,,
2002-04,48.4,3.879499813722586,,,,0.020440915617873128,2367.8,-3.89021671925495,,,,,,,,,0.008196721311475409,5904.8,-4.804021044733257,,,,,,,,,0.006098790322580645,7936.0,-5.099664835242122,,,,,,,,,0.0004484512679866947,107927.0,-7.7097105379169255,,,,,,,,,0.0004433330585401152,109173.0,-7.721189245251103,,,,,,,,,0.0003705518466344092,130616.0,-7.900517186083414,,,,,,,,
